race_id,bet_type,combination,odds,odds_min,odds_max,captured_at,source_cname
20260607_東京_11,sanrentan,3>8>4,21847.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>5,23726.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>6,14809.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>7,19355.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>9,12396.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>10,64899.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>11,18699.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>12,100298.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>13,21014.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>14,6666.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>15,25074.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>16,19527.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>8>17,13620.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>1,7117.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>2,38711.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>4,13292.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>5,12057.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>6,4606.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>7,12396.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>8,11737.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>10,40862.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>11,8552.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>12,37399.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>13,11552.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>14,2111.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>15,10311.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>16,6547.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>9>17,4301.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>1,36173.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>2,91940.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>4,32449.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>5,66865.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>6,27931.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>7,51315.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>8,52537.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>9,36776.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>11,49034.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>12,315223.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>13,34477.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>14,20622.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>15,78805.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>16,36173.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>10>17,26585.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>1,8326.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>2,88262.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>4,22515.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>5,66865.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>6,10659.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>7,14516.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>8,16590.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>9,8791.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>10,45031.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>12,91940.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>13,14613.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>14,3524.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>15,10869.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>16,7937.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>11>17,4807.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>1,147104.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>2,245174.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>4,169735.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>5,157611.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>6,137910.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>7,169735.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>8,200597.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>9,68955.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>10,441313.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>11,129798.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>13,147104.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>14,47968.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>15,220656.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>16,105074.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>12>17,110328.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>1,9429.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>2,169735.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>4,36776.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>5,56578.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>6,13705.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>7,20431.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>8,18859.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>9,12903.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>10,50149.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>11,14809.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>12,116135.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>14,4309.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>15,23474.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>16,8791.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>13>17,9349.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>1,2595.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>2,49034.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>4,6215.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>5,21014.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>6,2296.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>7,4980.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>8,5355.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>9,1865.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>10,15989.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>11,3147.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>12,27931.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>13,3739.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>15,4251.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>16,2288.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>14>17,909.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>1,17652.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>2,245174.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>4,32933.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>5,58067.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>6,17512.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>7,20243.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>8,36173.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>9,11432.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>10,63044.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>11,11674.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>12,129798.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>13,23227.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>14,5408.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>16,13134.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>15>17,7994.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>1,7187.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>2,129798.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>4,15649.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>5,56578.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>6,6233.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>7,15539.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>8,17939.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>9,7330.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>10,35024.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>11,9006.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>12,76088.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>13,9984.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>14,2440.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>15,13134.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>16>17,3541.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>1,3519.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>2,88262.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>4,8053.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>5,37399.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>6,1656.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>7,7004.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>8,10408.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>9,3997.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>10,19187.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>11,4360.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>12,56578.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>13,8112.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>14,936.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>15,6433.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,3>17>16,3240.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>2,25959.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>3,7556.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>5,15989.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>6,1802.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>7,5204.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>8,5014.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>9,5791.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>10,22288.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>11,3143.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>12,52537.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>13,2754.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>14,884.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>15,5746.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>16,3576.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>1>17,1571.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>1,34477.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>3,32449.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>5,44131.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>6,27241.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>7,31078.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>8,47968.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>9,27931.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>10,58067.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>11,116135.1,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>12,137910.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>13,100298.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>14,53818.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>15,315223.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>16,147104.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>2>17,58067.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>1,9593.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>2,44131.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>5,43266.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>6,11992.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>7,19355.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>8,22288.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>9,12979.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>10,31078.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>11,21014.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>12,129798.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>13,29818.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>14,6810.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>15,35024.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>16,18388.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>3>17,9043.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>1,25959.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>2,61293.5,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>3,40119.4,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>6,35024.8,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>7,64899.0,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>8,45031.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>9,38711.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>10,84867.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>11,59636.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>12,183880.6,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>13,59636.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>14,12608.9,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>15,63044.7,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>16,46948.2,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
20260607_東京_11,sanrentan,4>5>17,40862.3,,,2026-06-22T23:45:56.648446+00:00,pw158ouS305202603021120260607Z/D4
